user_id,activity_date,device_id,steps,active_minutes,resting_hr,sleep_minutes,sleep_deep_minutes,sleep_rem_minutes,sleep_light_minutes,calories
2,2025-07-01,2,7335,79,68.4,490,95,108,287,1937
2,2025-07-02,2,10391,98,69.3,395,57,72,266,2166
2,2025-07-03,2,7711,67,68.9,418,79,102,237,1974
2,2025-07-04,2,7452,69,68.0,407,64,85,258,1987
2,2025-07-05,2,8200,78,67.4,428,61,108,259,1980
2,2025-07-06,2,7741,80,67.3,399,65,74,260,2032
2,2025-07-07,2,7186,63,67.9,425,81,98,246,1848
2,2025-07-08,2,8897,83,66.9,420,83,93,244,2036
2,2025-07-09,2,9470,90,69.7,421,79,76,266,2034
2,2025-07-10,2,4566,41,69.9,438,65,85,288,1690
2,2025-07-11,2,4661,49,69.2,389,70,78,241,1699
2,2025-07-12,2,11026,92,65.7,374,66,101,207,2176
2,2025-07-13,2,11254,113,64.7,454,79,102,273,2310
2,2025-07-14,2,10621,98,62.8,447,65,106,276,2177
2,2025-07-15,2,8120,78,67.4,377,83,70,224,1978
2,2025-07-16,2,10079,96,66.7,395,79,81,235,2233
2,2025-07-17,2,10182,83,67.5,379,82,73,224,2056
2,2025-07-18,2,10709,88,67.8,453,77,121,255,2125
2,2025-07-19,2,8301,78,66.7,450,76,92,282,1913
2,2025-07-20,2,6769,54,68.6,498,99,110,289,1810
2,2025-07-21,2,12097,106,61.6,417,82,92,243,2308
2,2025-07-22,2,9979,84,70.3,437,64,112,261,2131
2,2025-07-23,2,7498,73,67.1,413,85,93,235,2074
2,2025-07-24,2,9014,81,69.3,426,65,113,248,1976
2,2025-07-25,2,5860,50,68.6,383,83,83,217,1829
2,2025-07-26,2,11936,105,63.7,373,62,75,236,2297
2,2025-07-27,2,11208,102,65.3,324,51,60,213,2221
2,2025-07-28,2,6691,61,74.3,442,66,97,279,1869
2,2025-07-29,2,9720,84,68.0,552,127,124,301,2104
2,2025-07-30,2,9103,88,70.4,447,68,113,266,2106
2,2025-07-31,2,9560,82,68.4,464,100,125,239,2134
2,2025-08-01,2,8546,78,69.4,369,49,99,221,1991
2,2025-08-02,2,11450,100,64.1,389,85,84,220,2280
2,2025-08-03,2,6384,63,68.0,332,60,61,211,1940
2,2025-08-04,2,10023,95,67.6,407,57,84,266,2014
2,2025-08-05,2,9173,78,72.1,368,57,96,215,2017
2,2025-08-06,2,12651,117,66.8,450,82,118,250,2357
2,2025-08-07,2,9093,79,66.3,451,66,109,276,2015
2,2025-08-08,2,5705,53,73.1,462,84,106,272,1827
2,2025-08-09,2,10505,99,68.7,402,60,89,253,2148
2,2025-08-10,2,11688,108,66.7,535,79,98,358,2240
2,2025-08-11,2,11512,104,67.2,377,73,82,222,2186
2,2025-08-12,2,6790,70,71.3,375,53,96,226,1911
2,2025-08-13,2,5732,45,72.1,504,100,135,269,1693
2,2025-08-14,2,7332,66,66.9,396,57,75,264,1844
2,2025-08-15,2,13394,125,65.2,383,71,95,217,2318
2,2025-08-16,2,10297,88,65.7,421,91,78,252,2096
2,2025-08-17,2,8286,78,70.4,468,94,93,281,1982
2,2025-08-18,2,7274,65,70.7,472,107,121,244,2011
2,2025-08-19,2,9571,95,67.8,407,75,103,229,2151
2,2025-08-20,2,7234,68,71.3,388,89,86,213,1896
2,2025-08-21,2,8183,84,67.9,474,79,117,278,2096
2,2025-08-22,2,4954,55,73.4,463,82,98,283,1765
2,2025-08-23,2,8940,95,66.9,408,89,105,214,1987
2,2025-08-24,2,8232,86,67.2,419,84,102,233,2056
2,2025-08-25,2,6421,67,67.5,465,78,95,292,1856
2,2025-08-26,2,7058,61,70.7,366,54,82,230,1847
2,2025-08-27,2,7875,76,68.8,471,81,91,299,2065
2,2025-08-28,2,6159,54,70.2,429,91,105,233,1872
2,2025-08-29,2,6083,51,68.6,492,75,125,292,1732
2,2025-08-30,2,10560,107,66.6,445,96,86,263,2257
2,2025-08-31,2,13438,120,66.5,418,83,78,257,2426
2,2025-09-01,2,8236,73,66.7,460,106,88,266,2003
2,2025-09-02,2,6694,55,68.0,383,62,79,242,1876
2,2025-09-03,2,12091,107,66.9,451,98,107,246,2222
2,2025-09-04,2,10345,104,67.6,435,99,85,251,2210
2,2025-09-05,2,10265,93,65.6,440,88,109,243,2116
2,2025-09-06,2,6939,63,69.9,393,61,83,249,1963
2,2025-09-07,2,11238,110,66.6,479,63,100,316,2215
2,2025-09-08,2,6280,48,69.5,384,74,99,211,1875
2,2025-09-09,2,9605,90,68.4,440,76,106,258,1986
2,2025-09-10,2,11094,103,67.6,453,80,105,268,2194
2,2025-09-11,2,9698,90,67.6,375,58,82,235,2080
2,2025-09-12,2,2909,37,73.1,393,74,90,229,1645
2,2025-09-13,2,8822,80,68.2,483,99,111,273,2041
2,2025-09-14,2,3332,32,72.0,525,101,130,294,1602
2,2025-09-15,2,8063,75,68.4,475,64,122,289,1894
2,2025-09-16,2,9632,95,62.6,455,88,105,262,2207
2,2025-09-17,2,7309,66,67.9,375,70,85,220,1901
2,2025-09-18,2,11669,109,69.4,369,80,88,201,2258
2,2025-09-19,2,12529,124,67.0,493,98,106,289,2309
2,2025-09-20,2,9465,73,67.4,422,67,89,266,2082
2,2025-09-21,2,10478,98,65.5,304,52,60,192,2181
2,2025-09-22,2,9072,82,70.6,355,51,70,234,2077
2,2025-09-23,2,9109,81,67.4,417,81,110,226,2081
2,2025-09-24,2,12499,105,64.8,431,68,105,258,2266
2,2025-09-25,2,10407,108,65.2,413,67,85,261,2207
2,2025-09-26,2,9769,89,67.6,332,59,79,194,2083
2,2025-09-27,2,6311,57,66.3,386,75,104,207,1935
2,2025-09-28,2,10873,89,63.7,327,44,60,223,2113
2,2025-09-29,2,8491,81,70.4,447,78,101,268,2044
2,2025-09-30,2,6496,62,70.8,409,93,83,233,1863
2,2025-10-01,2,8801,85,70.6,472,76,101,295,2152
2,2025-10-02,2,7970,73,72.0,443,101,109,233,1933
2,2025-10-03,2,8209,75,68.0,441,58,111,272,1981
2,2025-10-04,2,8478,71,68.4,405,80,102,223,1860
2,2025-10-05,2,14563,129,60.6,458,100,117,241,2483
2,2025-10-06,2,9309,77,70.7,510,93,95,322,2007
2,2025-10-07,2,7373,77,69.2,383,55,93,235,1975
2,2025-10-08,2,9589,92,68.7,491,66,125,300,2168
2,2025-10-09,2,7753,75,69.0,390,84,104,202,1821
2,2025-10-10,2,6074,58,68.3,404,85,99,220,1883
2,2025-10-11,2,12792,116,62.7,424,93,80,251,2330
2,2025-10-12,2,9877,83,70.7,439,58,114,267,2130
2,2025-10-13,2,9550,88,68.6,384,73,102,209,2086
2,2025-10-14,2,9544,85,62.3,442,87,83,272,2091
2,2025-10-15,2,8601,80,67.5,437,83,116,238,2020
2,2025-10-16,2,6333,46,72.7,416,92,105,219,1754
2,2025-10-17,2,10393,99,66.3,352,47,94,211,2135
2,2025-10-18,2,9423,79,68.1,494,86,102,306,2166
2,2025-10-19,2,7746,72,69.5,391,86,77,228,1993
2,2025-10-20,2,5802,47,70.0,442,87,86,269,1755
2,2025-10-21,2,8743,84,63.3,522,112,139,271,2064
2,2025-10-22,2,9827,84,66.9,348,77,82,189,2105
2,2025-10-23,2,10641,99,69.0,404,68,76,260,2193
2,2025-10-24,2,7829,65,68.5,427,61,99,267,1952
2,2025-10-25,2,7699,86,69.4,427,86,101,240,1991
2,2025-10-26,2,8337,77,68.0,419,82,100,237,1995
2,2025-10-27,2,7989,73,70.5,426,83,113,230,2057
2,2025-10-28,2,10983,100,67.0,388,70,72,246,2109
2,2025-10-29,2,9888,96,65.5,412,54,98,260,2205
2,2025-10-30,2,9732,80,64.5,358,67,85,206,2139
2,2025-10-31,2,5593,56,70.3,392,83,97,212,1840
2,2025-11-01,2,7748,72,67.6,347,78,79,190,1954
2,2025-11-02,2,12347,115,67.1,441,78,110,253,2293
2,2025-11-03,2,7716,75,68.5,346,55,68,223,1872
2,2025-11-04,2,7613,84,71.0,397,81,104,212,1973
2,2025-11-05,2,8098,71,71.7,395,90,93,212,1951
2,2025-11-06,2,9108,80,67.9,395,62,88,245,2084
2,2025-11-07,2,10543,100,65.8,380,68,77,235,2226
2,2025-11-08,2,11086,99,65.3,400,70,83,247,2182
2,2025-11-09,2,16080,153,64.7,458,80,93,285,2520
2,2025-11-10,2,10747,106,65.9,334,66,60,208,2149
2,2025-11-11,2,5125,46,75.1,447,100,117,230,1741
2,2025-11-12,2,8846,90,68.5,375,80,78,217,2115
2,2025-11-13,2,6221,58,68.7,446,83,111,252,1800
2,2025-11-14,2,8122,69,67.3,412,91,103,218,1848
2,2025-11-15,2,11084,102,65.7,527,112,116,299,2191
2,2025-11-16,2,9679,90,64.8,394,88,92,214,2097
2,2025-11-17,2,8894,79,64.6,378,50,75,253,2093
2,2025-11-18,2,6669,64,68.7,420,61,92,267,1927
2,2025-11-19,2,6373,60,68.2,410,69,107,234,1846
2,2025-11-20,2,10281,96,65.6,433,90,82,261,2111
2,2025-11-21,2,10112,94,64.6,386,83,93,210,2235
2,2025-11-22,2,8761,79,71.7,413,83,105,225,1995
2,2025-11-23,2,9768,99,65.8,375,73,77,225,2184
2,2025-11-24,2,11219,115,68.0,402,79,89,234,2222
2,2025-11-25,2,9251,99,64.3,463,77,100,286,2114
2,2025-11-26,2,7989,70,69.9,503,95,108,300,1929
2,2025-11-27,2,7340,80,72.2,378,85,91,202,1964
2,2025-11-28,2,5747,42,70.8,419,86,91,242,1696
2,2025-11-29,2,8685,87,69.1,402,86,99,217,2106
2,2025-11-30,2,8185,73,70.6,406,55,84,267,2000
2,2025-12-01,2,9185,81,68.5,433,62,93,278,1993
2,2025-12-02,2,7308,69,69.5,466,72,110,284,1957
2,2025-12-03,2,6439,48,68.4,378,52,84,242,1825
2,2025-12-04,2,6950,71,70.6,450,83,92,275,2017
2,2025-12-05,2,8915,84,64.7,452,78,106,268,1953
2,2025-12-06,2,15071,129,60.2,404,83,75,246,2558
2,2025-12-07,2,13592,110,65.7,469,73,114,282,2368
2,2025-12-08,2,9634,89,70.7,486,64,88,334,2207
2,2025-12-09,2,7178,59,70.8,489,64,123,302,1899
2,2025-12-10,2,10543,96,69.0,431,84,108,239,2204
2,2025-12-11,2,10639,103,65.9,336,50,84,202,2212
2,2025-12-12,2,8089,71,68.0,433,78,85,270,1924
2,2025-12-13,2,10147,94,67.4,382,59,94,229,2095
2,2025-12-14,2,10059,91,67.4,362,74,79,209,2062
2,2025-12-15,2,9645,88,67.0,389,60,71,258,2040
2,2025-12-16,2,10030,91,74.1,371,57,87,227,2170
2,2025-12-17,2,11161,99,67.5,428,94,97,237,2221
2,2025-12-18,2,5978,53,71.3,475,100,93,282,1849
2,2025-12-19,2,7183,66,69.9,437,78,82,277,1849
2,2025-12-20,2,9198,75,72.1,499,113,101,285,2038
2,2025-12-21,2,6747,61,72.5,375,64,92,219,1852
2,2025-12-22,2,10180,93,68.1,439,95,92,252,2125
2,2025-12-23,2,9325,91,67.0,408,86,101,221,2100
2,2025-12-24,2,3689,43,73.0,384,82,98,204,1687
2,2025-12-25,2,9731,87,68.5,340,56,78,206,2107
2,2025-12-26,2,8419,78,71.2,455,80,121,254,2038
2,2025-12-27,2,11482,93,67.3,424,84,77,263,2211
2,2025-12-28,2,7694,79,70.0,448,74,88,286,2064
2,2025-12-29,2,11066,94,66.3,344,62,86,196,2129
2,2025-12-30,2,8552,89,67.7,432,68,97,267,2073
2,2025-12-31,2,6182,59,67.3,384,84,94,206,1813
3,2024-07-10,3,6169,59,61.5,372,49,74,249,1623
3,2024-07-11,3,5832,46,61.3,460,77,91,292,1564
3,2024-07-12,3,6703,58,59.0,460,80,112,268,1600
3,2024-07-13,3,5824,53,58.8,477,82,116,279,1502
3,2024-07-14,3,6478,59,55.9,364,82,73,209,1528
3,2024-07-15,3,7217,70,60.8,459,70,94,295,1616
3,2024-07-16,3,6515,63,58.2,459,80,91,288,1617
3,2024-07-17,3,5262,45,58.6,479,95,107,277,1577
3,2024-07-18,3,3873,42,61.4,454,102,102,250,1431
3,2024-07-19,3,5319,48,56.4,444,80,98,266,1517
3,2024-07-20,3,8040,67,58.5,512,98,132,282,1639
3,2024-07-21,3,8764,84,57.3,399,81,93,225,1876
3,2024-07-22,3,5448,43,58.1,409,65,105,239,1539
3,2024-07-23,3,7129,55,56.9,452,87,112,253,1639
3,2024-07-24,3,4107,36,63.2,380,55,79,246,1422
3,2024-07-25,3,7827,75,56.4,331,44,66,221,1809
3,2024-07-26,3,4904,44,58.4,443,64,85,294,1454
3,2024-07-27,3,6008,47,59.5,336,69,67,200,1616
3,2024-07-28,3,8789,82,57.7,448,77,93,278,1860
3,2024-07-29,3,4560,46,61.3,420,81,100,239,1450
3,2024-07-30,3,4411,39,61.4,393,88,77,228,1422
3,2024-07-31,3,8378,72,57.0,430,63,89,278,1821
3,2024-08-01,3,4627,37,61.4,390,89,81,220,1337
3,2024-08-02,3,7536,65,56.1,414,80,86,248,1686
3,2024-08-03,3,5716,51,59.4,422,90,87,245,1596
3,2024-08-04,3,6904,59,60.1,383,82,78,223,1644
3,2024-08-05,3,5899,54,60.1,413,67,102,244,1512
3,2024-08-06,3,6156,55,60.4,409,53,89,267,1611
3,2024-08-07,3,3909,39,61.0,444,80,91,273,1481
3,2024-08-08,3,6093,52,57.9,520,108,111,301,1547
3,2024-08-09,3,4636,39,64.5,403,62,93,248,1548
3,2024-08-10,3,7950,64,61.8,368,58,74,236,1656
3,2024-08-11,3,6156,62,55.9,304,67,77,160,1642
3,2024-08-12,3,6715,61,59.8,445,100,89,256,1703
3,2024-08-13,3,6727,57,57.9,410,88,98,224,1664
3,2024-08-14,3,3931,34,64.3,423,71,111,241,1398
3,2024-08-15,3,5829,44,59.5,354,68,83,203,1538
3,2024-08-16,3,5623,61,60.6,491,80,115,296,1532
3,2024-08-17,3,2907,22,63.6,389,65,97,227,1308
3,2024-08-18,3,9154,82,55.0,407,92,109,206,1824
3,2024-08-19,3,4598,48,63.3,489,67,97,325,1502
3,2024-08-20,3,5236,48,61.2,390,64,76,250,1565
3,2024-08-21,3,6987,69,61.5,438,96,92,250,1597
3,2024-08-22,3,7153,66,61.8,382,52,94,236,1689
3,2024-08-23,3,5217,44,61.7,305,46,75,184,1598
3,2024-08-24,3,6068,63,59.5,477,103,106,268,1610
3,2024-08-25,3,8354,78,54.1,395,77,105,213,1755
3,2024-08-26,3,4004,28,58.9,468,76,112,280,1399
3,2024-08-27,3,5193,49,61.7,396,58,85,253,1565
3,2024-08-28,3,6788,61,59.3,489,69,131,289,1608
3,2024-08-29,3,5257,54,63.8,435,97,89,249,1576
3,2024-08-30,3,7084,52,59.8,373,81,92,200,1641
3,2024-08-31,3,6120,57,58.4,377,78,82,217,1562
3,2024-09-01,3,8440,82,57.1,459,91,103,265,1847
3,2024-09-02,3,4609,54,61.5,338,50,74,214,1538
3,2024-09-03,3,5441,50,58.4,441,58,100,283,1481
3,2024-09-04,3,6500,59,58.6,442,92,98,252,1562
3,2024-09-05,3,6390,63,58.9,446,83,97,266,1609
3,2024-09-06,3,5829,52,64.0,395,64,104,227,1546
3,2024-09-07,3,4212,35,62.2,419,86,84,249,1373
3,2024-09-08,3,9441,83,53.8,387,67,98,222,1892
3,2024-09-09,3,5297,43,63.9,357,74,81,202,1501
3,2024-09-10,3,7275,76,59.6,466,71,100,295,1788
3,2024-09-11,3,7432,67,53.5,367,62,72,233,1654
3,2024-09-12,3,6251,54,59.2,381,76,73,232,1581
3,2024-09-13,3,5749,55,57.7,470,90,101,279,1543
3,2024-09-14,3,8197,70,59.3,423,73,82,268,1826
3,2024-09-15,3,8593,76,61.1,387,62,91,234,1714
3,2024-09-16,3,7862,71,63.1,365,54,68,243,1749
3,2024-09-17,3,9092,84,56.8,450,95,116,239,1812
3,2024-09-18,3,5630,57,63.2,392,80,78,234,1562
3,2024-09-19,3,8165,91,58.0,519,118,106,295,1771
3,2024-09-20,3,4589,32,62.1,455,94,99,262,1418
3,2024-09-21,3,8027,74,57.6,429,74,91,264,1799
3,2024-09-22,3,6415,49,61.2,420,76,108,236,1517
3,2024-09-23,3,6193,53,61.2,363,50,76,237,1476
3,2024-09-24,3,7578,72,53.8,519,77,112,330,1762
3,2024-09-25,3,5211,55,64.5,484,101,118,265,1527
3,2024-09-26,3,7943,71,57.5,504,102,93,309,1726
3,2024-09-27,3,5899,50,58.4,411,67,88,256,1608
3,2024-09-28,3,6602,65,60.6,484,93,101,290,1556
3,2024-09-29,3,6217,48,59.9,393,58,91,244,1514
3,2024-09-30,3,6260,58,57.3,378,51,70,257,1632
3,2024-10-01,3,7501,61,55.0,361,60,68,233,1650
3,2024-10-02,3,6025,49,57.5,357,49,84,224,1553
3,2024-10-03,3,6434,61,57.3,388,59,74,255,1611
3,2024-10-04,3,5628,49,61.7,394,53,91,250,1533
3,2024-10-05,3,7332,74,59.0,416,81,87,248,1647
3,2024-10-06,3,9092,78,55.2,487,72,94,321,1821
3,2024-10-07,3,7488,70,59.6,461,86,104,271,1719
3,2024-10-08,3,7851,75,52.4,386,68,88,230,1734
3,2024-10-09,3,7772,79,61.2,412,82,82,248,1785
3,2024-10-10,3,6803,64,60.8,417,82,112,223,1655
3,2024-10-11,3,3065,28,62.1,376,81,83,212,1255
3,2024-10-12,3,7166,57,61.1,428,64,84,280,1662
3,2024-10-13,3,6589,59,57.6,420,82,97,241,1622
3,2024-10-14,3,3427,29,65.8,431,65,115,251,1430
3,2024-10-15,3,5175,44,62.2,437,68,84,285,1537
3,2024-10-16,3,7695,56,58.1,366,53,73,240,1644
3,2024-10-17,3,5575,44,61.1,435,74,106,255,1478
3,2024-10-18,3,7854,85,59.6,395,85,81,229,1748
3,2024-10-19,3,7679,67,59.9,371,81,77,213,1707
3,2024-10-20,3,6933,71,57.9,421,86,108,227,1651
3,2024-10-21,3,5049,50,58.7,508,78,110,320,1486
3,2024-10-22,3,9829,87,54.8,433,85,80,268,1870
3,2024-10-23,3,6610,75,56.1,389,84,99,206,1612
3,2024-10-24,3,6608,54,59.6,419,93,110,216,1634
3,2024-10-25,3,7393,64,60.9,448,61,108,279,1645
3,2024-10-26,3,4983,40,63.3,390,76,82,232,1421
3,2024-10-27,3,9071,84,52.3,499,80,93,326,1812
3,2024-10-28,3,5361,46,60.5,430,70,78,282,1607
3,2024-10-29,3,5886,62,62.1,426,92,89,245,1477
3,2024-10-30,3,4732,49,59.8,391,82,93,216,1481
3,2024-10-31,3,6904,57,59.3,413,84,111,218,1616
3,2024-11-01,3,3931,26,61.2,380,73,94,213,1320
3,2024-11-02,3,6809,58,54.8,442,82,111,249,1674
3,2024-11-03,3,5420,52,58.9,396,58,89,249,1520
3,2024-11-04,3,5334,44,66.6,465,83,110,272,1519
3,2024-11-05,3,7899,74,56.6,410,82,77,251,1747
3,2024-11-06,3,7122,71,56.9,379,74,77,228,1710
3,2024-11-07,3,5865,70,61.0,409,76,106,227,1628
3,2024-11-08,3,5284,44,60.6,391,60,103,228,1471
3,2024-11-09,3,8582,73,56.0,363,73,93,197,1759
3,2024-11-10,3,7056,68,56.5,432,72,92,268,1654
3,2024-11-11,3,3764,36,60.7,366,49,86,231,1432
3,2024-11-12,3,5014,50,63.4,436,61,106,269,1655
3,2024-11-13,3,7073,61,60.9,410,73,91,246,1603
3,2024-11-14,3,6276,52,57.6,432,72,83,277,1561
3,2024-11-15,3,4026,32,65.1,373,67,95,211,1460
3,2024-11-16,3,6311,64,59.9,418,63,76,279,1637
3,2024-11-17,3,6994,66,60.4,431,60,92,279,1618
3,2024-11-18,3,6593,63,57.4,365,73,89,203,1592
3,2024-11-19,3,4962,52,65.2,507,101,124,282,1456
3,2024-11-20,3,5372,53,62.4,435,74,88,273,1543
3,2024-11-21,3,4613,42,64.2,375,86,78,211,1493
3,2024-11-22,3,6730,63,60.0,382,54,94,234,1633
3,2024-11-23,3,5598,39,60.8,407,80,88,239,1476
3,2024-11-24,3,7242,66,55.3,430,91,82,257,1614
3,2024-11-25,3,6857,65,57.2,507,110,130,267,1522
3,2024-11-26,3,4640,50,64.3,417,75,81,261,1425
3,2024-11-27,3,4367,40,61.5,444,66,88,290,1461
3,2024-11-28,3,5974,48,59.1,485,111,100,274,1685
3,2024-11-29,3,6171,54,57.7,436,79,102,255,1580
3,2024-11-30,3,8967,94,56.7,409,58,86,265,1929
3,2024-12-01,3,8834,75,56.8,449,74,88,287,1799
3,2024-12-02,3,6422,61,61.8,340,53,85,202,1670
3,2024-12-03,3,6347,69,60.8,417,70,77,270,1691
3,2024-12-04,3,4838,43,60.4,360,75,93,192,1500
3,2024-12-05,3,6071,51,60.1,342,51,72,219,1494
3,2024-12-06,3,5450,40,59.1,426,74,87,265,1428
3,2024-12-07,3,7769,64,59.4,345,54,73,218,1649
3,2024-12-08,3,7439,71,58.6,484,82,88,314,1676
3,2024-12-09,3,5224,45,64.5,482,86,88,308,1602
3,2024-12-10,3,4573,43,59.5,402,80,74,248,1471
3,2024-12-11,3,7284,64,59.2,362,63,87,212,1649
3,2024-12-12,3,4190,32,60.9,395,91,88,216,1393
3,2024-12-13,3,5723,49,58.4,351,74,82,195,1557
3,2024-12-14,3,4912,47,59.2,424,64,82,278,1517
3,2024-12-15,3,6587,59,54.6,360,58,71,231,1607
3,2024-12-16,3,4700,49,62.1,346,66,62,218,1591
3,2024-12-17,3,6204,60,55.4,380,60,97,223,1583
3,2024-12-18,3,3995,40,63.4,408,85,103,220,1338
3,2024-12-19,3,4711,49,61.9,422,65,104,253,1505
3,2024-12-20,3,7950,77,57.6,363,72,76,215,1785
3,2024-12-21,3,5506,56,58.3,371,72,80,219,1542
3,2024-12-22,3,4939,41,59.8,429,91,87,251,1505
3,2024-12-23,3,5289,45,62.4,407,76,89,242,1456
3,2024-12-24,3,7966,65,58.6,411,86,89,236,1699
3,2024-12-25,3,8656,67,58.7,433,69,94,270,1708
3,2024-12-26,3,5464,50,56.0,453,66,92,295,1536
3,2024-12-27,3,5416,46,60.8,392,56,85,251,1536
3,2024-12-28,3,5916,51,58.5,335,54,86,195,1556
3,2024-12-29,3,4015,29,65.2,445,72,103,270,1421
3,2024-12-30,3,5322,50,61.1,389,87,77,225,1524
3,2024-12-31,3,5604,52,59.2,372,74,85,213,1498
3,2025-01-01,3,5108,41,62.6,424,71,113,240,1438
3,2025-01-02,3,9448,79,58.2,320,62,83,175,1846
3,2025-01-03,3,5081,46,60.4,347,73,67,207,1534
3,2025-01-04,3,9501,94,53.5,382,56,97,229,1838
3,2025-01-05,3,5447,45,59.9,431,75,82,274,1507
3,2025-01-06,3,5874,47,61.7,398,69,89,240,1551
3,2025-01-07,3,4769,44,57.4,369,53,86,230,1504
3,2025-01-08,3,6082,61,61.9,427,61,114,252,1536
3,2025-01-09,3,5624,41,61.2,446,71,92,283,1484
3,2025-01-10,3,5142,34,59.1,465,102,116,247,1485
3,2025-01-11,3,7340,51,58.8,431,78,81,272,1542
3,2025-01-12,3,6264,51,64.4,425,94,102,229,1558
3,2025-01-13,3,4703,49,62.4,380,61,84,235,1587
3,2025-01-14,3,7460,61,60.5,419,70,76,273,1716
3,2025-01-15,3,5768,60,60.8,411,91,95,225,1629
3,2025-01-16,3,8910,82,54.9,384,58,80,246,1762
3,2025-01-17,3,6736,69,56.8,458,73,102,283,1699
3,2025-01-18,3,8830,76,58.0,410,60,76,274,1746
3,2025-01-19,3,5485,48,59.4,400,54,100,246,1512
3,2025-01-20,3,6293,63,56.7,418,95,96,227,1559
3,2025-01-21,3,7633,73,57.7,426,96,88,242,1699
3,2025-01-22,3,6060,45,61.0,392,58,100,234,1521
3,2025-01-23,3,7419,67,56.4,344,45,83,216,1659
3,2025-01-24,3,7501,72,58.6,426,67,106,253,1683
3,2025-01-25,3,7122,58,55.9,366,65,88,213,1613
3,2025-01-26,3,9295,76,53.9,391,71,97,223,1837
3,2025-01-27,3,8562,81,57.5,446,71,87,288,1810
3,2025-01-28,3,6896,55,61.6,404,76,81,247,1669
3,2025-01-29,3,6252,51,58.4,428,91,96,241,1529
3,2025-01-30,3,2996,35,64.4,447,97,108,242,1328
3,2025-01-31,3,6935,68,54.6,479,74,112,293,1522
3,2025-02-01,3,8391,73,53.4,477,75,89,313,1752
3,2025-02-02,3,6422,61,58.8,390,70,84,236,1562
3,2025-02-03,3,6870,65,57.6,357,47,74,236,1655
3,2025-02-04,3,5690,63,62.6,474,98,101,275,1592
3,2025-02-05,3,8312,88,56.4,403,54,87,262,1796
3,2025-02-06,3,8288,83,59.5,334,63,89,182,1739
3,2025-02-07,3,5280,41,58.9,407,65,95,247,1415
3,2025-02-08,3,4991,52,58.5,406,76,85,245,1503
3,2025-02-09,3,5907,62,57.9,378,63,93,222,1504
3,2025-02-10,3,8513,66,58.9,445,62,89,294,1760
3,2025-02-11,3,5133,59,59.4,457,83,83,291,1506
3,2025-02-12,3,4976,44,62.9,410,85,79,246,1454
3,2025-02-13,3,6895,72,62.4,328,59,78,191,1550
3,2025-02-14,3,5211,39,59.0,407,69,89,249,1496
3,2025-02-15,3,6457,55,59.5,406,91,93,222,1608
3,2025-02-16,3,9733,90,54.7,387,54,80,253,1889
3,2025-02-17,3,6662,57,59.1,485,63,118,304,1561
3,2025-02-18,3,3709,32,64.8,440,72,82,286,1368
3,2025-02-19,3,5037,52,60.8,450,66,94,290,1440
3,2025-02-20,3,5480,53,60.0,497,70,101,326,1541
3,2025-02-21,3,5747,48,56.8,528,87,113,328,1694
3,2025-02-22,3,8027,76,54.5,475,69,97,309,1709
3,2025-02-23,3,6702,62,57.0,413,86,97,230,1588
3,2025-02-24,3,5227,43,63.5,362,58,80,224,1525
3,2025-02-25,3,7567,68,61.4,410,90,76,244,1677
3,2025-02-26,3,8262,76,56.1,367,56,99,212,1760
3,2025-02-27,3,8401,70,55.9,423,57,107,259,1749
3,2025-02-28,3,7121,57,57.7,383,86,85,212,1547
3,2025-03-01,3,8574,75,54.6,306,49,69,188,1829
3,2025-03-02,3,7037,58,56.8,508,115,109,284,1643
3,2025-03-03,3,6009,60,61.3,380,54,91,235,1695
3,2025-03-04,3,6438,51,60.2,495,99,105,291,1503
3,2025-03-05,3,7551,63,59.3,394,54,104,236,1626
3,2025-03-06,3,4712,63,58.8,378,76,81,221,1457
3,2025-03-07,3,7045,66,61.5,385,60,70,255,1726
3,2025-03-08,3,8036,71,57.6,430,75,83,272,1798
3,2025-03-09,3,6724,70,58.2,434,86,95,253,1641
3,2025-03-10,3,5210,44,61.5,430,94,84,252,1476
3,2025-03-11,3,7831,70,57.8,380,51,76,253,1755
3,2025-03-12,3,5089,45,60.1,402,80,98,224,1471
3,2025-03-13,3,5374,55,61.4,417,57,110,250,1471
3,2025-03-14,3,4138,36,58.6,466,107,125,234,1462
3,2025-03-15,3,6183,59,56.5,342,47,72,223,1494
3,2025-03-16,3,4837,36,61.5,405,81,87,237,1442
3,2025-03-17,3,4854,46,62.9,344,77,63,204,1545
3,2025-03-18,3,4632,38,64.0,365,56,79,230,1472
3,2025-03-19,3,5689,40,58.3,465,106,96,263,1455
3,2025-03-20,3,5828,60,57.4,378,55,97,226,1602
3,2025-03-21,3,7588,64,58.2,411,55,80,276,1721
3,2025-03-22,3,7582,62,55.7,457,77,118,262,1661
3,2025-03-23,3,7687,60,56.4,321,60,78,183,1642
3,2025-03-24,3,5585,58,61.0,483,67,95,321,1570
3,2025-03-25,3,5839,51,58.8,423,57,87,279,1547
3,2025-03-26,3,8366,80,59.9,390,77,96,217,1766
3,2025-03-27,3,5306,49,58.9,411,71,80,260,1580
3,2025-03-28,3,5319,45,61.0,479,106,106,267,1500
3,2025-03-29,3,5715,60,56.9,402,91,94,217,1504
3,2025-03-30,3,6012,42,61.2,333,56,73,204,1434
3,2025-03-31,3,6360,55,60.4,395,68,93,234,1561
