user_id,log_date,meal_type,calories,protein_g,carbs_g,fat_g
3,2025-05-05,lunch,57.0,4.3,5.2,2.1
3,2025-05-05,snack,777.0,60.2,89.8,19.7
3,2025-05-05,breakfast,291.0,22.1,30.5,9.0
3,2025-05-05,dinner,462.0,36.1,42.5,16.4
3,2025-05-09,snack,668.0,51.6,76.5,17.3
3,2025-05-09,breakfast,88.0,5.2,11.0,2.6
3,2025-05-09,lunch,920.0,65.1,103.9,27.1
3,2025-05-10,lunch,448.0,34.4,53.9,10.5
3,2025-05-10,breakfast,768.0,54.0,94.7,19.2
3,2025-05-10,dinner,240.0,19.2,22.8,8.0
3,2025-05-12,lunch,588.0,48.2,53.4,20.2
3,2025-05-12,snack,60.0,4.3,6.6,1.8
3,2025-05-12,breakfast,613.0,40.5,65.5,21.0
3,2025-05-12,dinner,432.0,35.5,37.1,15.8
3,2025-05-13,lunch,457.0,32.0,45.0,16.5
3,2025-05-13,breakfast,116.0,5.9,17.2,2.6
3,2025-05-13,dinner,185.0,11.7,19.8,6.6
3,2025-05-13,snack,1046.0,81.7,117.9,27.5
3,2025-05-14,lunch,594.0,34.3,81.4,14.6
3,2025-05-14,dinner,126.0,8.3,14.4,3.9
3,2025-05-14,snack,492.0,40.4,56.6,11.5
3,2025-05-14,breakfast,323.0,21.9,38.7,8.9
3,2025-05-16,dinner,836.0,43.5,97.6,30.2
3,2025-05-16,breakfast,119.0,9.2,12.9,3.4
3,2025-05-16,lunch,161.0,9.5,16.8,6.2
3,2025-05-16,snack,340.0,29.3,28.3,12.2
3,2025-05-20,breakfast,974.0,65.7,114.2,28.3
3,2025-05-20,lunch,145.0,8.6,15.3,5.5
3,2025-05-20,snack,295.0,16.5,33.4,10.6
3,2025-05-20,dinner,242.0,20.7,25.2,6.5
3,2025-05-21,lunch,722.0,38.6,93.8,21.4
3,2025-05-21,breakfast,1021.0,69.2,121.4,28.7
3,2025-05-22,breakfast,411.0,32.8,40.7,13.0
3,2025-05-22,lunch,557.0,44.6,55.5,17.4
3,2025-05-22,snack,188.0,12.2,24.9,4.4
3,2025-05-22,dinner,353.0,18.8,42.4,12.0
3,2025-05-23,dinner,69.0,4.9,7.3,2.2
3,2025-05-23,lunch,1093.0,87.4,108.9,34.2
3,2025-05-23,snack,240.0,13.1,28.3,8.3
3,2025-05-24,lunch,267.0,17.4,35.2,6.3
3,2025-05-24,dinner,440.0,31.4,50.1,12.7
3,2025-05-24,snack,419.0,32.2,38.3,15.2
3,2025-05-24,breakfast,528.0,45.3,54.1,14.5
3,2025-05-28,breakfast,632.0,46.0,77.2,15.5
3,2025-05-28,lunch,562.0,41.6,51.3,21.2
3,2025-05-28,snack,203.0,13.7,24.4,5.6
3,2025-05-28,dinner,305.0,19.6,36.5,9.0
3,2025-05-29,lunch,704.0,43.6,87.9,19.7
3,2025-05-29,dinner,496.0,36.3,45.3,18.9
3,2025-05-30,dinner,1163.0,77.2,139.7,32.8
3,2025-05-30,snack,473.0,32.8,61.4,10.7
3,2025-06-02,snack,578.0,46.3,55.1,19.1
3,2025-06-02,lunch,973.0,79.1,92.7,31.7
3,2025-06-04,snack,713.0,47.2,69.2,27.5
3,2025-06-04,dinner,634.0,54.9,62.7,18.2
3,2025-06-04,breakfast,145.0,9.2,15.2,5.3
3,2025-06-05,breakfast,350.0,24.4,41.6,9.6
3,2025-06-05,dinner,1134.0,57.1,135.9,40.2
3,2025-06-09,lunch,441.0,37.4,48.3,10.9
3,2025-06-09,breakfast,212.0,13.8,23.5,7.0
3,2025-06-09,snack,721.0,54.3,64.9,27.1
3,2025-06-10,breakfast,497.0,40.7,54.5,12.9
3,2025-06-10,snack,1118.0,66.1,145.1,30.4
3,2025-06-11,snack,567.0,31.0,72.3,17.1
3,2025-06-11,breakfast,255.0,14.5,31.7,7.8
3,2025-06-11,dinner,88.0,6.2,8.7,3.2
3,2025-06-11,lunch,693.0,50.6,71.3,22.8
3,2025-06-12,lunch,568.0,43.7,63.5,15.5
3,2025-06-12,snack,229.0,16.3,24.6,7.3
3,2025-06-12,dinner,435.0,26.0,60.9,9.7
3,2025-06-12,breakfast,306.0,26.7,26.5,10.4
3,2025-06-17,snack,774.0,60.9,92.4,17.8
3,2025-06-17,breakfast,177.0,8.9,24.8,4.7
3,2025-06-17,dinner,715.0,54.1,79.0,20.3
3,2025-06-19,lunch,473.0,29.4,62.0,11.9
3,2025-06-19,snack,341.0,23.8,40.1,9.5
3,2025-06-19,dinner,770.0,52.3,90.0,22.3
3,2025-06-19,breakfast,237.0,16.7,25.3,7.6
3,2025-06-26,breakfast,690.0,54.0,79.9,17.1
3,2025-06-26,snack,722.0,40.8,97.2,18.9
3,2025-06-27,dinner,768.0,53.4,82.4,25.0
3,2025-06-27,lunch,410.0,31.2,44.6,11.9
3,2025-06-27,snack,50.0,2.6,6.0,1.7
3,2025-06-27,breakfast,379.0,29.4,45.9,8.6
3,2025-06-28,snack,755.0,59.6,83.2,20.4
3,2025-06-28,lunch,169.0,13.9,16.2,5.4
3,2025-06-28,dinner,223.0,13.7,25.0,7.6
3,2025-06-28,breakfast,460.0,38.6,39.4,16.4
3,2025-07-01,lunch,545.0,39.1,51.6,20.3
3,2025-07-01,snack,401.0,31.0,39.3,13.3
3,2025-07-01,breakfast,395.0,28.5,49.0,9.4
3,2025-07-01,dinner,223.0,13.6,23.1,8.5
3,2025-07-02,dinner,668.0,35.9,75.1,24.9
3,2025-07-02,snack,585.0,30.1,80.3,15.9
3,2025-07-02,lunch,531.0,36.7,51.8,19.7
3,2025-07-05,lunch,80.0,6.0,9.0,2.2
3,2025-07-05,breakfast,322.0,19.9,39.4,9.4
3,2025-07-05,dinner,168.0,10.2,20.0,5.2
3,2025-07-05,snack,932.0,55.9,126.9,22.3
3,2025-07-06,dinner,1365.0,97.0,149.1,42.3
3,2025-07-06,lunch,200.0,10.3,28.7,4.9
3,2025-07-07,breakfast,1001.0,57.7,127.1,29.1
3,2025-07-07,lunch,461.0,38.9,40.8,15.8
3,2025-07-10,lunch,547.0,44.1,50.2,18.9
3,2025-07-10,breakfast,910.0,51.0,122.2,24.1
3,2025-07-11,lunch,798.0,53.5,93.7,23.3
3,2025-07-11,breakfast,758.0,48.6,92.8,21.3
3,2025-07-15,lunch,169.0,11.1,18.0,5.8
3,2025-07-15,breakfast,748.0,37.7,90.7,26.1
3,2025-07-15,snack,618.0,37.8,75.8,18.2
3,2025-07-15,dinner,165.0,13.7,16.2,5.0
3,2025-07-17,lunch,605.0,43.3,70.7,16.5
3,2025-07-17,snack,367.0,21.0,40.1,13.6
3,2025-07-17,dinner,406.0,30.5,43.1,12.4
3,2025-07-17,breakfast,185.0,13.1,21.1,5.4
3,2025-07-19,dinner,400.0,28.8,37.7,14.9
3,2025-07-19,breakfast,469.0,35.7,41.1,18.0
3,2025-07-19,lunch,560.0,48.5,45.1,20.6
3,2025-07-21,snack,359.0,23.3,42.1,10.8
3,2025-07-21,breakfast,835.0,68.1,77.9,27.9
3,2025-07-21,dinner,114.0,9.0,11.8,3.4
3,2025-07-21,lunch,261.0,17.0,34.1,6.3
3,2025-07-22,breakfast,710.0,50.8,79.6,20.9
3,2025-07-22,dinner,266.0,20.0,32.2,6.4
3,2025-07-22,lunch,182.0,14.8,20.1,4.7
3,2025-07-22,snack,390.0,26.4,42.2,12.8
3,2025-07-24,dinner,245.0,18.8,29.0,6.0
3,2025-07-24,breakfast,547.0,46.7,56.9,14.7
3,2025-07-24,snack,408.0,29.4,51.3,9.5
3,2025-07-24,lunch,40.0,2.1,4.8,1.4
3,2025-07-25,lunch,559.0,30.3,68.6,18.2
3,2025-07-25,dinner,80.0,4.6,8.9,2.9
3,2025-07-25,breakfast,576.0,49.7,61.4,14.6
3,2025-07-25,snack,305.0,17.1,40.2,8.4
3,2025-07-26,breakfast,1380.0,104.7,126.6,50.6
3,2025-07-26,lunch,196.0,13.0,22.0,6.2
3,2025-07-27,snack,785.0,54.3,102.3,17.6
3,2025-07-27,lunch,231.0,16.7,29.4,5.2
3,2025-07-27,breakfast,419.0,32.1,37.0,15.9
3,2025-07-28,snack,335.0,20.9,41.7,9.4
3,2025-07-28,breakfast,1159.0,94.8,110.1,37.7
3,2025-07-31,breakfast,392.0,20.4,43.5,15.1
3,2025-07-31,snack,122.0,10.5,13.2,3.0
3,2025-07-31,dinner,363.0,22.6,39.6,12.7
3,2025-07-31,lunch,490.0,32.4,57.6,14.5
3,2025-08-02,breakfast,699.0,54.2,79.2,18.4
3,2025-08-02,snack,715.0,36.7,90.0,23.1
3,2025-08-03,breakfast,470.0,33.8,55.9,12.3
3,2025-08-03,lunch,972.0,49.4,119.3,33.1
3,2025-08-03,dinner,399.0,24.3,43.6,14.1
3,2025-08-04,snack,513.0,37.0,64.1,12.1
3,2025-08-04,lunch,411.0,34.3,41.4,12.0
3,2025-08-04,dinner,686.0,37.2,77.4,25.3
3,2025-08-07,breakfast,162.0,8.9,17.6,6.2
3,2025-08-07,dinner,219.0,14.1,22.6,8.0
3,2025-08-07,lunch,547.0,34.6,62.6,17.6
3,2025-08-07,snack,271.0,17.2,29.6,9.3
3,2025-08-09,lunch,69.0,3.9,9.5,1.7
3,2025-08-09,snack,1463.0,126.9,163.9,33.3
3,2025-08-11,dinner,768.0,58.0,85.0,21.8
3,2025-08-11,breakfast,475.0,24.4,65.8,12.7
3,2025-08-11,lunch,405.0,27.4,39.2,15.4
3,2025-08-11,snack,126.0,6.4,15.5,4.3
3,2025-08-12,lunch,233.0,12.6,28.6,7.6
3,2025-08-12,dinner,258.0,16.4,30.5,7.8
3,2025-08-12,breakfast,767.0,51.5,80.2,26.7
3,2025-08-15,dinner,847.0,64.4,86.5,27.1
3,2025-08-15,breakfast,500.0,28.1,67.9,12.9
3,2025-08-16,breakfast,756.0,60.1,88.4,18.0
3,2025-08-16,dinner,855.0,59.7,103.4,22.5
3,2025-08-17,lunch,1095.0,91.1,101.1,36.2
3,2025-08-17,dinner,251.0,12.8,32.2,7.9
3,2025-08-20,dinner,358.0,27.6,32.2,13.2
3,2025-08-20,lunch,584.0,48.4,68.0,13.2
3,2025-08-20,snack,721.0,47.6,95.9,16.4
3,2025-08-21,dinner,134.0,9.0,16.7,3.5
3,2025-08-21,lunch,561.0,45.2,46.4,21.6
3,2025-08-21,breakfast,684.0,41.5,81.7,21.2
3,2025-08-22,lunch,116.0,9.6,12.5,3.1
3,2025-08-22,snack,1089.0,70.0,118.7,37.1
3,2025-08-22,dinner,278.0,20.2,27.5,9.7
3,2025-08-23,dinner,607.0,45.1,53.6,23.6
3,2025-08-23,snack,315.0,26.1,36.2,7.3
3,2025-08-23,lunch,482.0,38.5,43.2,17.3
3,2025-08-24,snack,569.0,38.3,68.7,15.7
3,2025-08-24,lunch,130.0,6.6,19.1,3.0
3,2025-08-24,dinner,485.0,42.3,46.4,14.5
3,2025-08-24,breakfast,317.0,21.7,38.9,8.3
3,2025-08-29,lunch,1161.0,63.4,158.1,30.6
3,2025-08-29,dinner,244.0,17.1,24.2,8.7
3,2025-08-29,snack,92.0,7.4,9.4,2.8
3,2025-09-01,breakfast,217.0,16.6,24.2,6.0
3,2025-09-01,dinner,278.0,21.8,33.7,6.2
3,2025-09-01,lunch,365.0,22.8,37.0,14.0
3,2025-09-01,snack,688.0,39.4,90.9,18.5
3,2025-09-02,breakfast,754.0,43.2,89.6,24.7
3,2025-09-02,snack,351.0,29.8,37.3,9.2
3,2025-09-02,lunch,362.0,19.1,46.5,11.1
3,2025-09-03,breakfast,359.0,19.8,46.1,10.6
3,2025-09-03,lunch,491.0,25.6,70.6,11.8
3,2025-09-03,snack,434.0,31.9,39.6,16.5
3,2025-09-04,lunch,146.0,9.6,17.8,4.1
3,2025-09-04,dinner,391.0,22.2,45.9,13.2
3,2025-09-04,breakfast,546.0,40.0,64.1,14.4
3,2025-09-04,snack,596.0,47.1,61.8,17.8
3,2025-09-05,snack,1214.0,76.2,131.9,42.4
3,2025-09-05,breakfast,626.0,34.1,72.3,22.3
3,2025-09-08,dinner,350.0,18.0,40.6,12.8
3,2025-09-08,lunch,1063.0,79.9,109.3,34.1
3,2025-09-09,snack,644.0,50.0,67.0,19.6
3,2025-09-09,lunch,797.0,65.0,87.8,20.6
3,2025-09-10,snack,515.0,29.0,71.6,12.5
3,2025-09-10,lunch,365.0,29.7,37.3,10.8
3,2025-09-10,breakfast,123.0,6.9,14.3,4.3
3,2025-09-10,dinner,479.0,30.4,60.8,12.7
3,2025-09-11,breakfast,141.0,7.9,15.3,5.3
3,2025-09-11,snack,996.0,67.7,102.8,34.9
3,2025-09-11,dinner,518.0,32.1,52.4,20.0
3,2025-09-11,lunch,84.0,5.9,9.4,2.5
3,2025-09-13,lunch,191.0,13.8,20.7,5.9
3,2025-09-13,dinner,1336.0,82.3,165.7,38.2
3,2025-09-16,dinner,732.0,38.3,83.3,27.3
3,2025-09-16,snack,799.0,69.1,71.5,26.3
3,2025-09-17,breakfast,465.0,38.4,40.7,16.5
3,2025-09-17,snack,1088.0,78.5,111.2,36.6
3,2025-09-19,breakfast,131.0,9.1,15.1,3.8
3,2025-09-19,dinner,182.0,15.6,17.5,5.5
3,2025-09-19,snack,1129.0,60.9,125.4,42.7
3,2025-09-19,lunch,152.0,9.5,16.4,5.4
3,2025-09-22,dinner,697.0,37.8,95.9,18.0
3,2025-09-22,snack,407.0,32.1,37.3,14.4
3,2025-09-22,lunch,334.0,27.7,33.7,9.8
3,2025-09-23,lunch,489.0,37.6,49.9,15.4
3,2025-09-23,breakfast,448.0,34.8,38.6,17.2
3,2025-09-23,snack,382.0,19.3,53.7,10.0
3,2025-09-23,dinner,295.0,23.5,30.2,8.9
3,2025-09-25,snack,816.0,49.0,97.9,25.4
3,2025-09-25,dinner,7.0,0.5,0.9,0.2
3,2025-09-25,breakfast,420.0,35.7,34.2,15.6
3,2025-09-25,lunch,343.0,21.7,42.4,9.6
3,2025-09-29,snack,256.0,19.7,24.7,8.7
3,2025-09-29,dinner,519.0,31.2,60.8,16.7
3,2025-09-29,breakfast,528.0,29.9,73.3,12.8
3,2025-09-29,lunch,91.0,6.7,9.6,2.9
3,2025-09-30,lunch,187.0,12.3,23.4,4.9
3,2025-09-30,dinner,46.0,2.9,5.9,1.2
3,2025-09-30,snack,228.0,18.5,20.8,7.9
3,2025-09-30,breakfast,927.0,50.9,105.5,33.5
3,2025-10-01,lunch,178.0,11.3,22.3,4.8
3,2025-10-01,breakfast,529.0,39.6,52.6,17.8
3,2025-10-01,snack,332.0,24.6,39.4,8.4
3,2025-10-01,dinner,522.0,32.5,67.2,13.7
3,2025-10-04,lunch,270.0,17.3,33.1,7.6
3,2025-10-04,dinner,476.0,29.9,51.3,16.8
3,2025-10-04,snack,231.0,19.7,23.8,6.3
3,2025-10-04,breakfast,570.0,29.8,65.4,21.0
3,2025-10-07,snack,1104.0,56.1,125.9,41.8
3,2025-10-07,breakfast,463.0,37.7,41.7,16.2
3,2025-10-13,snack,374.0,21.2,49.1,10.3
3,2025-10-13,lunch,1044.0,79.6,109.1,32.1
3,2025-10-14,dinner,637.0,37.7,81.3,17.9
3,2025-10-14,breakfast,524.0,36.2,57.7,16.5
3,2025-10-14,lunch,477.0,34.6,57.5,12.1
3,2025-10-15,breakfast,724.0,62.6,79.1,17.5
3,2025-10-15,dinner,398.0,29.7,40.3,13.1
3,2025-10-15,lunch,365.0,28.0,40.5,10.1
3,2025-10-16,dinner,669.0,47.1,86.5,14.9
3,2025-10-16,breakfast,286.0,22.8,27.1,9.6
3,2025-10-16,lunch,620.0,41.7,67.1,20.5
3,2025-10-19,snack,478.0,25.4,61.0,14.7
3,2025-10-19,breakfast,357.0,20.7,50.1,8.2
3,2025-10-19,dinner,111.0,6.7,11.5,4.3
3,2025-10-19,lunch,808.0,41.6,103.5,25.3
3,2025-10-20,lunch,976.0,85.2,101.2,25.6
3,2025-10-20,snack,243.0,17.0,31.0,5.6
3,2025-10-22,breakfast,550.0,31.9,73.9,14.1
3,2025-10-22,dinner,834.0,50.8,96.2,27.3
3,2025-10-23,breakfast,739.0,37.9,105.5,18.4
3,2025-10-23,lunch,386.0,22.3,50.2,10.7
3,2025-10-23,dinner,263.0,15.8,31.6,8.1
3,2025-10-23,snack,373.0,30.2,35.0,12.5
3,2025-10-24,snack,1031.0,76.9,95.6,37.9
3,2025-10-24,lunch,326.0,22.7,31.7,12.1
3,2025-10-25,snack,776.0,55.9,99.1,17.3
3,2025-10-25,dinner,165.0,11.3,15.8,6.3
3,2025-10-25,lunch,87.0,5.0,10.5,2.8
3,2025-10-25,breakfast,629.0,36.5,66.7,24.0
3,2025-10-27,lunch,299.0,24.1,29.7,9.3
3,2025-10-27,dinner,284.0,24.4,21.9,11.0
3,2025-10-27,breakfast,328.0,21.9,34.6,11.3
3,2025-10-27,snack,558.0,33.5,64.1,18.6
3,2025-10-29,lunch,135.0,9.9,16.7,3.1
3,2025-10-29,breakfast,346.0,26.2,38.9,9.5
3,2025-10-29,snack,1250.0,106.0,136.4,31.2
3,2025-10-31,breakfast,250.0,15.9,31.3,6.8
3,2025-10-31,dinner,601.0,32.0,69.5,21.7
3,2025-10-31,snack,214.0,13.5,25.8,6.3
3,2025-10-31,lunch,369.0,18.6,46.2,12.2
3,2025-11-01,lunch,405.0,30.1,48.1,10.2
3,2025-11-01,dinner,495.0,27.1,63.5,14.8
3,2025-11-01,breakfast,837.0,48.0,108.2,23.6
3,2025-11-04,snack,944.0,68.3,88.2,35.3
3,2025-11-04,lunch,186.0,15.6,19.6,5.0
3,2025-11-04,dinner,207.0,16.8,20.6,6.4
3,2025-11-07,breakfast,610.0,31.4,86.1,15.6
3,2025-11-07,dinner,605.0,50.1,54.1,20.9
3,2025-11-08,dinner,344.0,26.9,37.1,9.8
3,2025-11-08,snack,506.0,42.7,44.3,17.6
3,2025-11-08,lunch,775.0,49.0,104.8,17.8
3,2025-11-09,breakfast,395.0,30.6,45.9,9.9
3,2025-11-09,dinner,310.0,16.8,35.0,11.4
3,2025-11-09,lunch,365.0,21.2,40.8,13.0
3,2025-11-09,snack,251.0,21.6,23.9,7.7
3,2025-11-11,lunch,814.0,53.7,88.6,27.2
3,2025-11-11,dinner,167.0,9.1,21.5,5.0
3,2025-11-11,breakfast,432.0,24.5,46.3,16.5
3,2025-11-12,lunch,885.0,46.0,122.4,23.5
3,2025-11-12,snack,252.0,19.3,26.8,7.5
3,2025-11-12,breakfast,373.0,29.8,31.5,14.2
3,2025-11-17,breakfast,339.0,25.9,40.3,8.2
3,2025-11-17,lunch,1177.0,64.3,164.1,29.3
3,2025-11-19,breakfast,669.0,33.9,88.6,19.9
3,2025-11-19,dinner,266.0,20.0,32.6,6.2
3,2025-11-19,lunch,679.0,45.9,64.9,26.2
3,2025-11-19,snack,218.0,17.3,22.3,6.6
3,2025-11-20,snack,443.0,25.6,58.7,11.7
3,2025-11-20,lunch,1106.0,64.3,115.9,42.8
3,2025-11-21,dinner,85.0,6.3,7.6,3.3
3,2025-11-21,breakfast,569.0,41.1,61.1,17.8
3,2025-11-21,lunch,273.0,19.6,29.5,8.5
3,2025-11-21,snack,433.0,28.8,42.2,16.6
3,2025-11-25,lunch,1382.0,109.4,137.9,43.7
3,2025-11-25,dinner,488.0,32.7,53.9,15.8
3,2025-11-26,lunch,401.0,27.3,50.9,9.8
3,2025-11-26,dinner,272.0,23.0,24.3,9.2
3,2025-11-26,breakfast,900.0,61.2,112.3,22.9
3,2025-11-27,snack,612.0,33.4,73.6,20.4
3,2025-11-27,lunch,1070.0,82.0,116.8,30.5
3,2025-11-28,snack,406.0,25.8,49.1,11.8
3,2025-11-28,lunch,1073.0,84.4,117.3,29.6
3,2025-11-29,lunch,988.0,64.8,96.2,38.2
3,2025-11-29,breakfast,716.0,49.0,92.2,16.8
3,2025-12-01,breakfast,974.0,72.9,103.4,29.9
3,2025-12-01,dinner,346.0,28.4,33.7,10.8
3,2025-12-03,dinner,317.0,17.4,38.5,10.4
3,2025-12-03,snack,34.0,1.9,3.7,1.3
3,2025-12-03,lunch,1097.0,88.2,113.4,32.3
3,2025-12-05,breakfast,627.0,42.9,64.5,21.9
3,2025-12-05,snack,376.0,28.5,46.5,8.4
3,2025-12-05,dinner,148.0,8.6,19.1,4.1
3,2025-12-05,lunch,380.0,21.7,41.7,14.0
3,2025-12-06,breakfast,113.0,5.9,15.3,3.1
3,2025-12-06,snack,297.0,20.0,37.2,7.6
3,2025-12-06,lunch,760.0,40.9,100.0,21.8
3,2025-12-06,dinner,213.0,16.1,25.0,5.4
3,2025-12-07,lunch,1235.0,72.0,172.3,28.7
3,2025-12-07,breakfast,107.0,8.9,11.0,3.1
3,2025-12-08,lunch,307.0,20.8,39.8,7.2
3,2025-12-08,snack,248.0,15.6,32.5,6.2
3,2025-12-08,dinner,704.0,42.5,94.2,17.4
3,2025-12-08,breakfast,259.0,17.8,27.3,8.7
3,2025-12-09,lunch,269.0,16.9,28.7,9.6
3,2025-12-09,snack,259.0,14.2,29.6,9.3
3,2025-12-09,breakfast,968.0,49.6,132.8,26.5
3,2025-12-11,lunch,190.0,9.5,27.5,4.7
3,2025-12-11,breakfast,781.0,65.8,65.9,28.2
3,2025-12-11,dinner,542.0,27.5,61.8,20.5
3,2025-12-14,dinner,537.0,45.0,46.6,19.0
3,2025-12-14,breakfast,48.0,2.7,5.6,1.6
3,2025-12-14,snack,828.0,65.6,73.2,30.3
3,2025-12-16,breakfast,1089.0,90.6,108.7,32.4
3,2025-12-16,dinner,695.0,48.9,69.4,24.7
3,2025-12-22,lunch,512.0,26.9,56.3,19.9
3,2025-12-22,breakfast,868.0,75.5,76.6,28.8
3,2025-12-23,lunch,187.0,10.8,26.1,4.4
3,2025-12-23,breakfast,179.0,10.4,23.5,4.8
3,2025-12-23,dinner,867.0,63.1,101.9,23.0
3,2025-12-23,snack,396.0,33.7,31.0,15.2
3,2025-12-24,dinner,686.0,44.6,84.5,18.9
3,2025-12-24,lunch,395.0,29.7,41.7,12.2
3,2025-12-24,snack,337.0,21.5,42.8,8.9
3,2025-12-25,snack,1240.0,101.0,121.4,38.9
3,2025-12-25,lunch,266.0,20.8,28.2,7.8
3,2025-12-27,snack,214.0,12.0,28.4,5.8
3,2025-12-27,breakfast,1293.0,71.2,145.7,47.2
3,2025-12-29,snack,1438.0,82.9,166.0,49.1
3,2025-12-29,dinner,390.0,28.3,45.6,10.5
3,2025-12-30,breakfast,227.0,14.2,28.5,6.2
3,2025-12-30,snack,245.0,19.7,21.0,9.1
3,2025-12-30,dinner,500.0,40.2,44.7,17.9
3,2025-12-30,lunch,538.0,46.3,59.3,12.8
3,2025-12-31,snack,178.0,13.0,16.0,6.9
3,2025-12-31,breakfast,768.0,49.8,94.0,21.4
3,2025-12-31,lunch,594.0,41.1,61.6,20.3
4,2024-07-12,breakfast,630.0,49.8,67.1,18.1
4,2024-07-12,snack,172.0,12.6,20.2,4.6
4,2024-07-12,lunch,200.0,15.1,22.0,5.7
4,2024-07-12,dinner,199.0,16.3,16.2,7.6
4,2024-07-14,lunch,795.0,64.4,69.4,28.9
4,2024-07-14,dinner,405.0,28.6,46.7,11.5
4,2024-07-15,breakfast,384.0,25.1,37.6,14.8
4,2024-07-15,dinner,471.0,41.1,50.7,11.5
4,2024-07-15,lunch,499.0,36.5,48.6,17.6
4,2024-07-16,snack,505.0,36.9,59.0,13.5
4,2024-07-16,breakfast,485.0,35.5,58.1,12.3
4,2024-07-16,lunch,290.0,22.2,27.6,10.1
4,2024-07-17,snack,1031.0,63.4,105.2,39.6
4,2024-07-17,breakfast,169.0,13.4,17.9,4.9
4,2024-07-18,snack,279.0,21.7,26.5,9.6
4,2024-07-18,dinner,139.0,8.2,15.5,4.9
4,2024-07-18,breakfast,782.0,54.0,76.8,28.7
4,2024-07-19,breakfast,267.0,14.2,30.6,9.8
4,2024-07-19,dinner,933.0,46.8,112.5,32.9
4,2024-07-20,breakfast,246.0,16.0,24.2,9.4
4,2024-07-20,snack,470.0,27.8,65.2,10.9
4,2024-07-20,dinner,453.0,37.5,40.9,15.5
4,2024-07-20,lunch,31.0,2.5,3.0,1.0
4,2024-07-21,breakfast,430.0,28.6,44.4,15.3
4,2024-07-21,lunch,566.0,44.1,51.1,20.6
4,2024-07-21,snack,148.0,11.4,17.5,3.6
4,2024-07-21,dinner,56.0,2.8,8.2,1.3
4,2024-07-22,lunch,406.0,32.6,41.9,12.0
4,2024-07-22,dinner,794.0,48.1,81.6,30.6
4,2024-07-23,breakfast,276.0,22.5,27.8,8.3
4,2024-07-23,lunch,303.0,18.8,35.9,9.3
4,2024-07-23,dinner,415.0,24.5,49.8,13.1
4,2024-07-23,snack,206.0,13.2,20.3,8.0
4,2024-07-24,snack,452.0,27.5,47.0,17.1
4,2024-07-24,dinner,354.0,19.7,47.4,9.5
4,2024-07-24,lunch,184.0,10.7,23.7,5.2
4,2024-07-24,breakfast,237.0,18.3,26.9,6.2
4,2024-07-25,dinner,559.0,44.3,46.7,21.7
4,2024-07-25,breakfast,327.0,24.0,30.0,12.3
4,2024-07-25,lunch,241.0,17.3,23.4,8.7
4,2024-07-25,snack,148.0,10.6,15.5,4.8
4,2024-07-26,lunch,527.0,30.5,74.1,12.1
4,2024-07-26,dinner,453.0,23.5,63.4,11.7
4,2024-07-26,snack,316.0,26.6,29.6,10.1
4,2024-07-27,dinner,88.0,7.0,9.0,2.7
4,2024-07-27,lunch,825.0,42.1,94.0,31.1
4,2024-07-27,snack,287.0,20.5,36.8,6.4
4,2024-07-28,dinner,705.0,52.7,68.9,24.3
4,2024-07-28,breakfast,550.0,33.4,64.8,17.5
4,2024-07-28,snack,108.0,6.9,12.8,3.3
4,2024-07-29,lunch,596.0,46.9,67.7,15.3
4,2024-07-29,snack,604.0,49.8,62.9,17.0
4,2024-07-30,snack,383.0,29.2,42.6,10.6
4,2024-07-30,breakfast,217.0,15.9,21.0,7.7
4,2024-07-30,dinner,600.0,49.8,68.2,14.2
4,2024-07-31,snack,302.0,24.4,29.2,9.7
4,2024-07-31,lunch,369.0,19.2,43.0,13.4
4,2024-07-31,dinner,549.0,46.9,57.2,14.7
4,2024-08-01,breakfast,347.0,19.4,47.9,8.6
4,2024-08-01,dinner,853.0,49.7,93.0,31.4
4,2024-08-02,dinner,855.0,49.3,119.7,19.9
4,2024-08-02,snack,526.0,42.2,61.0,12.6
4,2024-08-03,breakfast,19.0,1.4,1.8,0.7
4,2024-08-03,dinner,391.0,23.9,49.6,10.8
4,2024-08-03,snack,789.0,63.0,85.5,21.7
4,2024-08-04,dinner,693.0,54.1,78.4,18.1
4,2024-08-04,lunch,479.0,37.0,52.1,13.6
4,2024-08-04,breakfast,28.0,2.0,3.5,0.6
4,2024-08-05,breakfast,1095.0,85.4,114.5,32.8
4,2024-08-05,snack,105.0,5.4,14.8,2.7
4,2024-08-06,breakfast,563.0,34.1,59.2,21.1
4,2024-08-06,lunch,637.0,52.1,63.8,19.3
4,2024-08-07,dinner,243.0,13.5,28.3,8.4
4,2024-08-07,breakfast,957.0,79.2,77.9,36.5
4,2024-08-08,dinner,95.0,5.6,11.5,2.9
4,2024-08-08,snack,432.0,22.2,48.0,16.8
4,2024-08-08,lunch,232.0,18.5,24.0,6.9
4,2024-08-08,breakfast,494.0,38.0,59.4,11.6
4,2024-08-09,dinner,695.0,46.8,75.0,23.1
4,2024-08-09,breakfast,602.0,30.5,87.5,14.4
4,2024-08-10,dinner,361.0,30.5,33.4,11.7
4,2024-08-10,lunch,114.0,8.1,12.4,3.5
4,2024-08-10,breakfast,726.0,43.0,81.8,25.2
4,2024-08-11,snack,65.0,5.5,6.0,2.1
4,2024-08-11,lunch,179.0,12.0,20.6,5.4
4,2024-08-11,breakfast,647.0,33.6,78.6,22.1
